"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Article from Conference in a Journal	OA	ESRF20SA130	Germany/France (ESRF)/Israel	Sauer K., Rack A., Mustafa H.A., Thiele M., Shahar R., Zaslansky P.	Microstructure and texture contributing to damage resistance of the anosteocytic hinge-bone in the cleithrum of Esox lucius	International Journal of Materials Research	111	78-85	2020	ID19	ESRF (Grenoble)		10.3139/146.111801		WOS:000506179400011
Journal article	OA	ESRF20SC508	Germany/Austria/France (not ESRF)/France (ESRF)/Canada	Schemenz V., Gjardy A., Chamasemani F.F., Roschger A., Roschger P., Zaslansky P., Helfen L., Burghammer M., Fratzl P., Weinkamer R., Brunner R., Willie B.M., Wagermaier W.	Heterogeneity of the osteocyte lacuno-canalicular network architecture and material characteristics across different tissue types in healing bone	Journal of Structural Biology	212	107616-1-107616-14	2020	ID13/ID19	ESRF (Grenoble)		10.1016/j.jsb.2020.107616		WOS:000579373100013
Journal article	OA	ESRF20SC704	Germany/France (ESRF)/Spain	Scherb T., Fantin A., Checchia S., Stephan-Scherb C., Escolástico S., Franz A., Seeger J., Meulenberg W.A., d'Acapito F., Serra J.M.	Unravelling the crystal structure of Nd5.8WO12-δ and Nd5.7W0.75Mo0.25O12-δ mixed ionic electronic conductors	Journal of Applied Crystallography	53	1471-1483	2020	ID22_HRPD/BM8	ESRF (Grenoble)/SLS (PSI) (Villigen)		10.1107/s1600576720012698		WOS:000595702500008
Journal article		ESRF20SC211	Switzerland/France (not ESRF)/Germany/France (ESRF)	Scheuerlein C., Andrieux J., Michels M., Lackner F., Meyer C., Chiriac R., Toche F., Hagner M., Di Michiel M.	Effect of the fabrication route on the phase and volume changes during the reaction heat treatment of Nb3Sn superconducting wires	Superconductor Science and Technology	33	034004-1-034004-13	2020	ID15A	ESRF (Grenoble)		10.1088/1361-6668/ab627c		WOS:000520417700001
Journal article	OA	ESRF20SC658	Germany/France (ESRF)/USA	Schmies H., Bergmann A., Hornberger E., Drnec J., Wang G., Dionigi F., Kühl S., Sandbeck D.J.S., Mayrhofer K.J.J., Ramani V., Cherevko S., Strasser P.	Anisotropy of Pt nanoparticles on carbon- and oxide-support and their structural response to electrochemical oxidation probed by in situ techniques	Physical Chemistry Chemical Physics	22	22260-22270	2020	ID31_BIB	ESRF (Grenoble)/BESSY (Germany)		10.1039/d0cp03233f		WOS:000581179800008
Journal article	OA	ESRF20SC634	Germany/France (not ESRF)	Schoon J., Hesse B., Rakow A., Ort M.J., Lagrange A., Jacobi D., Winter A., Huesker K., Reinke S., Cotte M., Tucoulou R., Marx U., Perka C., Duda G.N., Geissler S.	Metal‐specific biomaterial accumulation in human peri‐implant bone and bone marrow	Advanced Science	7	2000412-1-2000412-17	2020	ID21/ID16B	ESRF (Grenoble)	MD-1161	10.1002/advs.202000412		WOS:000554509900001
Journal article		ESRF20SC136	Germany/France (ESRF)/Spain	Schöppe P., Schönherr S., Chugh M., Mirhosseini H., Jackson P., Wuerz R., Ritzer M., Johannes A., Martínez-Criado G., Wisniewski W., Schwarz T., Plass C.T., Hafermann M., Kühne T.D., Schnohr C.S., Ronning C.	Revealing the origin of the beneficial effect of cesium in highly efficient Cu(In,Ga)Se2 solar cells	Nano Energy	71	104622-1-104622-11	2020	ID16B	ESRF (Grenoble)	MA-3564	10.1016/j.nanoen.2020.104622		WOS:000530669500037
Journal article		ESRF20SC356	Germany/Norway/France (ESRF)/Sweden/Slovenia/Australia	Schultheiss J., Checchia S., Ursic H., Frömling T., Daniels J.E., Malic B., Rojac T., Koruza J.	Domain wall-grain boundary interactions in polycrystalline Pb(Zr0.7Ti0.3)O3 piezoceramics	Journal of the European Ceramic Society	40	3965-3973	2020	ID15A	ESRF (Grenoble)		10.1016/j.jeurceramsoc.2020.03.054		WOS:000541149500017
Journal article	OA	ESRF20SC310	Germany/Austria/France (ESRF)/USA	Schulz-Mirbach T., Ladich F., Mittone A., Olbinado M., Bravin A., Maiditsch I.P., Melzer R.R., Krysl P., Hess M.	Auditory chain reaction: Effects of sound pressure and particle motion on auditory structures in fishes	PloS One	15	e0230578-1-e0230578-30	2020	ID17/ID19	ESRF (Grenoble)	LS-2752	10.1371/journal.pone.0230578		WOS:000535935400014
Journal article		ESRF20SE172	Russia/France (ESRF)/China	Semenok D.V., Kvashnin A.G., Ivanova A.G., Svitlyk V., Fominski V.Y., Sadakov A.V., Sobolevskiy O.A., Pudalov V.M., Troyan I.A., Oganov A.R.	Superconductivity at 161 K in thorium hydride ThH10: Synthesis and properties	Materials Today	33	36-44	2020	ID27	ESRF (Grenoble)		10.1016/j.mattod.2019.10.005		WOS:000522556600017
Journal article		ESRF20SE103	France (not ESRF)/France (ESRF)	Semeraro E.F., Hengl N., Karrouch M., Michot L.J., Paineau E., Jean B., Putaux J.L., Lancelon-Pin C., Sharpnack L., Pignon F.	Layered organization of anisometric cellulose nanocrystals and beidellite clay particles accumulated near the membrane surface during cross-flow ultrafiltration: In situ SAXS and ex situ SEM/WAXD characterization	Colloids and Surfaces A	584	124030-1-124030-12	2020	ID2	ESRF (Grenoble)	SC-4612	10.1016/j.colsurfa.2019.124030		WOS:000499647200017
Journal article		ESRF20SE122	France (not ESRF)/Estonia/France (ESRF)	Sen G., Alombert Goget G., Nagirnyi V., Romet I., Tran Caliste T.N., Baruchel J., Muzy J., Giroud L., Lebbou K., Duffar T.	Origin of scattering defect observed in large diameter Ti:Al2O3 crystals grown by the Kyropoulos technique	Journal of Crystal Growth	535	125530-1-125530-7	2020	BM5	ESRF (Grenoble)		10.1016/j.jcrysgro.2020.125530		WOS:000518210400032
Journal article		ESRF20SE481	Spain/France (ESRF)	Serrano A., Caballero-Calero O., García M.A., Lazic S., Carmona N., Castro G.R., Martin-González M., Fernández J.F.	Cold sintering process of ZnO ceramics: Effect of the nanoparticle/microparticle ratio	Journal of the European Ceramic Society	40	5535-5542	2020	BM25	ESRF (Grenoble)		10.1016/j.jeurceramsoc.2020.05.059		WOS:000564247200011
Journal article		ESRF20SE151	Spain/France (ESRF)	Serrano-Lotina A., Iglesias-Juez A., Monte M., Avila P.	MnO2-supported catalytic bodies for selective reduction of NO with NH3: Influence of NO2 and H2O	Molecular Catalysis	491	111004-1-111004-9	2020	BM23	ESRF (Grenoble)		10.1016/j.mcat.2020.111004		WOS:000536725100007
Journal article	OA	ESRF20SE744	Denmark/Germany	Serup J., Hutton Carlsen K., Dommershausen N., Sepehri M., Hesse B., Seim C., Luch A., Schreiver I.	Identification of pigments related to allergic tattoo reactions in 104 human skin biopsies	Contact Dermatitis	82	73-82	2020	ID21	ESRF (Grenoble)		10.1111/cod.13423		WOS:000496772800001
Journal article	OA	ESRF20SE485	France (not ESRF)/Germany/France (ESRF)	Seydel T., Koza M.M., Matsarskaia O., André A., Maiti S., Weber M., Schweins R., Prévost S., Schreiber F., Scheele M.	A neutron scattering perspective on the structure, softness and dynamics of the ligand shell of PbS nanocrystals in solution	Chemical Science	11	8875-8884	2020	ID2	ESRF (Grenoble)		10.1039/D0SC02636K		WOS:000562597500018
Journal article		ESRF20SH118	Germany/France (ESRF)	Shevchenko N., Grenzer J., Keplinger O., Rack A., Eckert S.	Observation of side arm splitting studied by high resolution X-ray radiography	International Journal of Materials Research	111	11-16	2020	ID19	ESRF (Grenoble)	MA-3490	10.3139/146.111835		WOS:000506179400003
Journal article	OA	ESRF20SH767	Switzerland/France (ESRF)	Shevchik S., Le-Quang T., Meylan B., Farahani F.V., Olbinado M.P., Rack A., Masinelli G., Leinenbach C., Wasmer K.	Supervised deep learning for real-time quality monitoring of laser welding with X-ray radiographic guidance	Scientific Reports	10	3389-1-3389-12	2020	ID19	ESRF (Grenoble)	MA-3750	10.1038/s41598-020-60294-x		WOS:000543958800001
Journal article	OA	ESRF20BA685	Sweden/UK/Finland/France (ESRF)	Silva Barreto I., Le Cann S., Ahmed S., Sotiriou V., Turunen M.J., Johansson U., Rodriguez-Fernandez A., Grünewald T.A., Liebi M., Nowlan N.C., Isaksson H.	Multiscale characterization of embryonic long bone mineralization in mice	Advanced Science	7	2002524-1-2002524-13	2020	ID13	ESRF (Grenoble)		10.1002/advs.202002524		WOS:000572374300001
Journal article	OA	ESRF20SI209	France (not ESRF)/Korea/Spain/India/France (ESRF)/Germany	Silva C.S., Nayak A., Lai X., Hutin S., Hugouvieux V., Jung J.H., López-Vidriero I., Franco-Zorrilla J.M., Panigrahi K.C.S., Nanao M.H., Wigge P.A., Zubieta C.	Molecular mechanisms of Evening Complex activity in Arabidopsis	Proceedings of the National Academy of Sciences of the USA	117	6901-6909	2020	ID23-2/ID29/ID23-1	ESRF (Grenoble)		10.1073/pnas.1920972117		WOS:000521821800079
Journal article		ESRF20SI311	UK/Switzerland/Belgium/Sweden/Mexico/France (ESRF)	Simonov A., De Baerdemaeker T., Boström H.L.B., Rios Gómez M.L., Gray H.J., Chernyshov D., Bosak A., Bürgi H.B., Goodwin A.L.	Hidden diversity of vacancy networks in Prussian blue analogues	Nature	578	256-260	2020	BM1	ESRF (Grenoble)/DIAMOND (Didcot)		10.1038/s41586-020-1980-y		WOS:000513110500024
Journal article		ESRF20SI479	UK/France (ESRF)	Sinclair L., Leung C.L.A., Marussi S., Clark S.J., Chen Y.T., Olbinado M.P., Rack A., Gardy J., Baxter G.J., Lee P.D.	In situ radiographic and ex situ tomographic analysis of pore interactions during multilayer builds in laser powder bed fusion	Additive Manufacturing	36	101512-1-101512-14	2020	ID19	ESRF (Grenoble)	MA-4061	10.1016/j.addma.2020.101512		WOS:000600807800098
Article from Conference in a Journal	OA	ESRF20SJ750	Sweden/France (ESRF)	Sjögren T., Hall S., Elmquist L., Dartfeldt E., Larsson E., Majkut M., Elfsberg J., Skoglund P., Engqvist J.	In situ analysis of cast irons mechanical behaviour using synchrotron X-ray tomography and 3DXRD	IOP Conference Series: Materials Science and Engineering	861	012039-1-012039-7	2020	ID11	ESRF (Grenoble)	MA-3615	10.1088/1757-899X/861/1/012039		WOS:000594112500039
Journal article		ESRF20SK351	France (not ESRF)/France (ESRF)/USA	Skopin E.V., Rapenne L., Deschanvres J.L., Blanquet E., Ciatto G., Pithan L., Fong D.D., Richard M.I., Renevier H.	In situ x-ray studies of the incipient ZnO atomic layer deposition on In0.53Ga0.47As	Physical Review Materials	4	043403-1-043403-9	2020	ID3	ESRF (Grenoble)	IH-HC-3432	10.1103/PhysRevMaterials.4.043403		WOS:000528783700001
Article from Conference in a Journal		ESRF20SK514	France (ESRF)/Italy/Russia	Skorynina A.A., Tereshchenko A.A., Usoltsev O.A., Bugaev A.L., Lomachenko K.A., Guda A.A., Groppo E., Pellegrini R., Lamberti C., Soldatov A.V.	Time-dependent carbide phase formation in palladium nanoparticles	Radiation Physics and Chemistry	175	108079-1-108079-3	2020	BM31	ESRF (Grenoble)		10.1016/j.radphyschem.2018.11.033		WOS:000543372500034
Journal article	OA	ESRF20SM323	Switzerland/Russia/Denmark/Poland/France (ESRF)/Germany	Smolentsev G., Milne C.J., Guda A., Haldrup K., Szlachetko J., Azzaroli N., Cirelli C., Knopp G., Bohinc R., Menzi S., Pamfilidis G., Gashi D., Beck M., Mozzanica A., James D., Bacellar C., Mancini G.F., Tereshchenko A., Shapovalov V., Kwiatek W.M., Czapla-Masztafiak J., Cannizzo A., Gazzetto M., Sander M., Levantino M., Kabanova V., Rychagova E., Ketkov S., Olaru M., Beckmann J., Vogt M.	Taking a snapshot of the triplet excited state of an OLED organometallic luminophore using X-rays	Nature Communications	11	2131-1-2131-9	2020	ID9	ESRF (Grenoble)/SLS (PSI) (Villigen)	SC-4797	10.1038/s41467-020-15998-z		WOS:000531425700012
Article from Conference in a Book		ESRF20SN770	France (ESRF)/Germany/Norway/Russia	Snigireva I., Falch K.V., Casari D., Di Michiel M., Detlefs C., Mathiesen R., Snigirev A.	Hard X-ray in-situ full-field microscopy for material science applications						ESRF (Grenoble)		10.1364/EUVXRAY.2020.ETu1A.4		
Journal article	OA	ESRF20SC124	Germany/France (ESRF)/The Netherlands	Soares A.P., Bitter K., Lagrange A., Rack A., Shemesh H., Zaslansky P.	Gaps at the interface between dentine and self‐adhesive resin cement in post‐endodontic restorations quantified in 3D by phase contrast‐enhanced micro‐CT	International Endodontic Journal	53	392-402	2020	ID19	ESRF (Grenoble)		10.1111/iej.13232		WOS:000493767500001
Journal article		ESRF20SO391	Spain/Belgium/Germany/France (not ESRF)/France (ESRF)	Solano E., Dendooven J., Feng J.Y., Brüner P., Minjauw M.M., Ramachandran R.K., Van Daele M., Van de Kerckhove K., Dobbelaere T., Coati A., Hermida-Merino D., Detavernier C.	In situ study of the thermal stability of supported Pt nanoparticles and their stabilization via atomic layer deposition overcoating	Nanoscale	12	11684-11693	2020	BM26B	ESRF (Grenoble)/Soleil (Orsay)		10.1039/d0nr02444a		WOS:000540759000028
Journal article		ESRF20SO141	Egypt/France (ESRF)/France (not ESRF)/UK	Soliman Y.S., Pellicioli P., Beshir W.B., Abdel-Fattah A.A., Fahim R.A., Krisch M., Bräuer-Krisch E.	A comparative dosimetry study of an alanine dosimeter with a PTW PinPoint chamber at ultra-high dose rates of synchrotron radiation	Physica Medica	71	161-167	2020	ID17	ESRF (Grenoble)/Australian Synchrotron (Melbourne)		10.1016/j.ejmp.2020.03.007		WOS:000521940400020
Journal article		ESRF20SO134	Russia/Ukraine/USA/Germany/France (ESRF)/Japan	Soloviov D., Cai Y.Q., Bolmatov D., Suvorov A., Zhernenkov K., Zav'yalov D., Bosak A., Uchiyama H., Zhernenkov M.	Functional lipid pairs as building blocks of phase-separated membranes	Proceedings of the National Academy of Sciences of the USA	117	4749-4757	2020	ID28	ESRF (Grenoble)/SPring-8 (Nishi Harima, Japan)		10.1073/pnas.1919264117		WOS:000518473500048
Journal article	OA	ESRF20SP193	France (ESRF)/Sweden/Germany	Spektor K., Crichton W.A., Filippov S., Klarbring J., Simak S.I., Fischer A., Häussermann U.	Na–Ni–H phase formation at high pressures and high temperatures: Hydrido complexes [NiH5]3– versus the perovskite NaNiH3	ACS Omega	5	8730-8743	2020	ID15B/ID22_HRPD/ID6-LVP	ESRF (Grenoble)	CH-4899	10.1021/acsomega.0c00239		WOS:000527748400067
Journal article	OA	ESRF20SP739	France (ESRF)/Sweden/Germany	Spektor K., Crichton W.A., Filippov S., Simak S.I., Fischer A., Häussermann U.	Na3FeH7 and Na3CoH6: Hydrogen-rich first-row transition metal hydrides from high pressure synthesis	Inorganic Chemistry	59	16467-16473	2020	ID6-LVP/ID15B	ESRF (Grenoble)	CH-5597	10.1021/acs.inorgchem.0c02294		WOS:000592794400036
Journal article		ESRF20SP599	Switzerland/UK/France (ESRF)/USA/Italy	Spiekman S.N.F., Neenan J.M., Fraser N.C., Fernandez V., Rieppel O., Nosotti S., Scheyer T.M.	Aquatic habits and niche partitioning in the extraordinarily long-necked triassic reptile Tanystropheus	Current Biology	30	3889-3895	2020	BM5	ESRF (Grenoble)		10.1016/j.cub.2020.07.025		WOS:000579845200058
Journal article	OA	ESRF20SP763	Switzerland/UK/France (ESRF)/USA/Italy	Spiekman S.N.F., Neenan J.M., Fraser N.C., Fernandez V., Rieppel O., Nosotti S., Scheyer T.M.	The cranial morphology of Tanystropheus hydroides (Tanystropheidae, Archosauromorpha) as revealed by synchrotron microtomography	PeerJ	8	e10299-1-e10299-76	2020	BM5	ESRF (Grenoble)		10.7717/peerj.10299		WOS:000591182100004
Journal article		ESRF20SP778	Greece/France (ESRF)/USA	Spiliopoulou M., Triandafillidis D.P., Valmas A., Kosinas C., Fitch A.N., Von Dreele R.B., Margiolaki I.	Rietveld refinement for macromolecular powder diffraction	Crystal Growth & Design	20	8101-8123	2020		ESRF (Grenoble)		10.1021/acs.cgd.0c00939		WOS:000596875600055
Journal article	OA	ESRF20SP240	Greece/France (ESRF)	Spiliopoulou M., Valmas A., Triandafillidis D.P., Kosinas C., Fitch A., Karavassili F., Margiolaki I.	Applications of X-ray powder diffraction in protein crystallography and drug screening	Crystals	10	54-1-54-35	2020	ID11/ID22_HRPD/ID31	ESRF (Grenoble)/NSLS (Brookhaven)/SLS (PSI) (Villigen)		10.3390/cryst10020054		WOS:000519704700015
Journal article	OA	ESRF20SP779	France (ESRF)/France (not ESRF)/Italy	Spinozzi F., Ferrero C., Pérez S.	The architecture of starch blocklets follows phyllotaxic rules	Scientific Reports	10	20093-1-20093-16	2020		ESRF (Grenoble)		10.1038/s41598-020-72218-w		WOS:000595721900013
Journal article	OA	ESRF20ST373	Germany/France (ESRF)	Stahl Q., Kusch M., Heinsch F., Garbarino G., Kretzschmar N., Hanff K., Rossnagel K., Geck J., Ritschel T.	Collapse of layer dimerization in the photo-induced hidden state of 1T-TaS2	Nature Communications	11	1247-1-1247-7	2020	ID9	ESRF (Grenoble)		10.1038/s41467-020-15079-1		WOS:000549162600024
Journal article	OA	ESRF20ST259	Luxembourg/Germany/France (ESRF)	Staropoli M., Gerstner D., Radulescu A., Sztucki M., Duez B., Westermann S., Lenoble D., Pyckhout-Hintzen W.	Decoupling the contributions of ZnO and silica in the characterization of industrially-mixed filled rubbers by combining small angle neutron and X-Ray scattering	Polymers	12	502-1-502-16	2020	ID2	ESRF (Grenoble)		10.3390/polym12030502		WOS:000525952000001
Journal article		ESRF20ST207	USA/UK/France (ESRF)	Staruch M., ElBidweihy H., Cain M.G., Thompson P., Lucas C.A., Finkel P.	Magnetic and multiferroic properties of dilute Fe-doped BaTiO3 crystals	APL Materials	8	031109-1-031109-6	2020	ID22_HRPD/BM28	ESRF (Grenoble)		10.1063/5.0002863		WOS:000519026500001
Journal article		ESRF20ST470	France (ESRF)/France (not ESRF)	Steinmann R.G., Martínez-Criado G., Salomon D., Vitoux H., Tucoulou R., Villanova J., Labouré S., Eymery J., Segura-Ruiz J.	A helium mini-cryostat for the nanoprobe beamline ID16B at ESRF: Characteristics and performance	Journal of Synchrotron Radiation	27	1074-1079	2020	ID16B	ESRF (Grenoble)		10.1107/s1600577520007110		WOS:000546241000025
Journal article		ESRF20ST687	USA/Germany/France (ESRF)/France (not ESRF)	Steinrück H.G., Takacs C.J., Kim H.K., Mackanic D.G., Holladay B., Cao C., Narayanan S., Dufresne E.M., Chushkin Y., Ruta B., Zontone F., Will J., Borodin O., Sinha S.K., Srinivasan V., Toney M.F.	Concentration and velocity profiles in a polymeric lithium-ion battery electrolyte	Energy & Environmental Science	13	4312-4321	2020	ID10_CS	ESRF (Grenoble)	MA-3290	10.1039/d0ee02193h		WOS:000589801000027
Journal article	OA	ESRF20ST676	Germany/France (ESRF)/Spain	Stroebel J., Horng A., Armbrüster M., Mittone A., Reiser M., Bravin A., Coan P.	Convolutional neuronal networks combined with X-ray phase-contrast imaging for a fast and observer-independent discrimination of cartilage and liver diseases stages	Scientific Reports	10	20007-1-20007-10	2020	ID17/ID19	ESRF (Grenoble)		10.1038/s41598-020-76937-y		WOS:000604516000027
