"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article		ESRF07CU1714	Portugal	Cunha-Silva L., Mafra L., Ananias D., Carlos L.D., Rocha J., Paz F.A.A.	Photoluminescent lanthanide-organic 2D networks: A combined synchrotron powder X-ray diffraction and solid-state NMR study	Chemistry of Materials	19	3527-3538	2007	BM1B	ESRF (Grenoble)		10.1021/cm070596q		WOS:000247678100030
Journal article		ESRF07CU1931	USA	Cunningham D., Danley D.E., Geoghegan K.F., Griffor M.C., Hawkins J.L., Subashi T.A., Varghese A.H., Ammirati M.J., Culp J.S., Hoth L.R., Mansour M.N., McGrath K.M., Seddon A.P., Shenolikar S., Stutzman-Engwall K.J., Warren L.C., Xia D., Qiu X.	Structural and biophysical studies of PCSK9 and its mutants linked to familial hypercholesterolemia	Nature Structural & Molecular Biology	14	413-419	2007	ID23-1	APS (Argonne)/ESRF (Grenoble)		10.1038/nsmb1235		WOS:000246187400014
Journal article		ESRF07CU1781	UK	Curry S., Roqué-Rosell N., Sweeney T.R., Zunszain P.A., Leatherbarrow R.J.	Structural analysis of foot-and-mouth disease virus 3C protease: A viable target for antiviral drugs?	Biochemical Society Transactions	35	594-598	2007		ESRF (Grenoble)/HASYLAB (Hambourg)/SRS (Daresbury)		10.1042/BST0350594		WOS:000247444900039
Journal article		ESRF07CZ1036	France (not ESRF)	Czjzek M., Létoffé S., Wandersman C., Delepierre M., Lecroisey A., Izadi-Pruneyre N.	The crystal structure of the secreted dimeric form of the hemophore HasA reveals a domain swapping with an exchanged heme ligand	Journal of Molecular Biology	365	1176-1186	2007	ID29	ESRF (Grenoble)		10.1016/j.jmb.2006.10.063		WOS:000243561600022
Journal article		ESRF07DA1883	Sweden/Switzerland/USA	Dai S., Friemann R., Glauser D.A., Bourquin F., Manieri W., Schürmann P., Eklund H.	Structural snapshots along the reaction pathway of ferredoxin-thioredoxin reductase	Nature	448	92-96	2007	ID14-4	ALS (Berkeley)/APS (Argonne)/ESRF (Grenoble)		10.1038/nature05937		WOS:000247720900044
Journal article		ESRF10DA9156	France (not ESRF)/UK	Daisenberger D., Wilson M., McMillan P.F., Quesada Cabrera R., Wilding M.C., Machon D.	High-pressure x-ray scattering and computer simulation studies of density-induced polyamorphism in silicon	Physical Review B	75	224118-1-214118-11	2007	ID15A_HEX	ESRF (Grenoble)		10.1103/PhysRevB.75.224118		WOS:000247624800033
Journal article		ESRF07DA1535	France (not ESRF)	Datchi F., Dewaele A., Le Godec Y., Loubeyre P.	Equation of state of cubic boron nitride at high pressures and temperatures	Physical Review B	75	214104-1-214104-9	2007	ID27	ESRF (Grenoble)		10.1103/PhysRevB.75.214104		WOS:000247624700030
Journal article		ESRF07DA1819	Germany	Dau H., Haumann M.	Time-resolved X-ray spectroscopy leads to an extension of the classical S-state cycle model of photosynthetic oxygen evolution	Photosynthesis Research	92	327-343	2007	ID26	ESRF (Grenoble)		10.1007/s11120-007-9141-9		WOS:000248806500006
Journal article		ESRF07DA1977	UK	Daumke O., Lundmark R., Vallis Y., Martens S., Butler P.J.G., McMahon H.T.	Architectural and mechanistic insights into an EHD ATPase involved in membrane remodelling	Nature	449	923-927	2007	ID14-4	ESRF (Grenoble)	MX-671	10.1038/nature06173		WOS:000250230600051
Journal article		ESRF07DA1899	Belgium/France (not ESRF)	David M.L., Pailloux F., Babonneau D., Drouet M., Barbot J.F., Simoen E., Clayes C.	The effect of the substrate temperature on extended defects created by hydrogen implantation in germanium	Journal of Applied Physics	102	096101-1-096101-3	2007	BM2	ESRF (Grenoble)		10.1063/1.2803715		WOS:000250983700108
Journal article		ESRF07DA1055	UK	David W.I.F., Jones M.O., Gregory D.H., Jewell C.M., Johnson S.R., Walton A., Edwards P.P.	A mechanism for non-stoichiometry in the lithium amide/lithium imide hydrogen storage reaction	Journal of the American Chemical Society	129	1594-1601	2007	ID31	ESRF (Grenoble)		10.1021/ja066016s		WOS:000244000700040
Journal article		ESRF07DA1132	Israel/USA	Davidovich C., Bashan A., Auerbach-Nevo T., Yaggie R.D., Gontarek R.R., Yonath A.	Induced-fit tightens pleuromutilins binding to ribosomes and remote interactions enable their selectivity	Proceedings of the National Academy of Sciences of the USA	104	4291-4296	2007	ID14-4	APS (Argonne)/ESRF (Grenoble)		10.1073/pnas.0700041104		WOS:000244972700011
Journal article		ESRF07DA1351	UK	Davies T.G., Verdonk M.L., Graham B., Saalau-Bethell S., Hamlett C.C.F., McHardy T., Collins I., Garrett M.D., Workman P., Woodhead S.J., Jhoti H., Barford D.	A structural comparison of inhibitor binding to PKB, PKA and PKA-PKB chimera	Journal of Molecular Biology	367	882-894	2007	ID29	ESRF (Grenoble)		10.1016/j.jmb.2007.01.004		WOS:000245123700024
Journal article		ESRF07DA1501	Germany/UK	Day P., Sharff A., Parra L., Cleasby A., Williams M., Hörer S., Nar H., Redemann N., Tickle I., Yon J.	Structure of a CBS-domain pair from the regulatory gamma1 subunit of human AMPK in complex with AMP and ZMP	Acta Crystallographica D	63	587-596	2007	ID14-2/ID14-3	ESRF (Grenoble)		10.1107/S0907444907009110		WOS:000248009000005
Journal article		ESRF07DE1973	France (not ESRF)/Japan	de Boissieu M., Takakura H., Pay Gòmez C., Yamamoto A., Tsai A.P.	Structure determination of quasicrystals	Philosophical Magazine	87	2613-2633	2007	BM2	ESRF (Grenoble)		10.1080/14786430601185093		WOS:000248123000003
Journal article		ESRF07DE1912	Italy	De Caro L., Giannini C., Cedola A., Pelliccia D., Lagomarsino S., Jark W.	Phase retrieval in X-ray coherent Fresnel projection-geometry diffraction	Applied Physics Letters	90	041105-1-041105-3	2007	BM5	ESRF (Grenoble)		10.1063/1.2431457		WOS:000243789600005
Journal article		ESRF07DE1481	France (not ESRF)/Italy/UK	De Colibus L., Speroni S., Coutard B., Forrester N.L., Gould E., Canard B., Mattevi A.	Purification and crystallization of Kokobera virus helicase	Acta Crystallographica F	63	193-195	2007	ID23-1	ESRF (Grenoble)		10.1107/S1744309107005283		WOS:000244520800010
Journal article		ESRF07DE1144	The Netherlands/USA	de Jong R.M., Bazzacco P., Poelarends G.J., Johnson Jr W.H., Kim Y.J., Burks E.A., Serrano H., Thunnissen A.M.W.H., Whitman C.P., Dijkstra B.W.	Crystal structures of native and inactivated cis-3-chloroacrylic acid dehalogenase: Structural basis for substrate specificity and inactivation by (R)-oxirane-2-carboxylate	Journal of Biological Chemistry	282	2440-2449	2007	ID14-2	ESRF (Grenoble)		10.1074/jbc.M608134200		WOS:000243593200035
Journal article		ESRF07DE1484	Belgium	de Jonge N., Buts L., Vangelooven J., Mine N., Van Melderen L., Wyns L., Loris R.	Purification and crystallization of Vibrio fischeri CcdB and its complexes with fragments of gyrase and CcdA	Acta Crystallographica F	63	356-360	2007	ID14-2	ESRF (Grenoble)/HASYLAB (Hambourg)		10.1107/S1744309107012092		WOS:000245505800028
Journal article		ESRF07DE1879	France (not ESRF)	De la Peña M., Kyrieleis O.J.P., Cusack S.	Structural insights into the mechanism and evolution of the vaccinia virus mRNA cap N7 methyl-transferase	EMBO Journal	26	4913-4925	2007	ID14-4/ID29	ESRF (Grenoble)		10.1038/sj.emboj.7601912		WOS:000251282400011
Journal article		ESRF07DE1888	Morocco/Spain	De la Torre Á.G., Morsli K., Zahir M., Aranda M.A.G.	In situ synchrotron powder diffraction study of active belite clinkers	Journal of Applied Crystallography	40	999-1007	2007	ID31	ESRF (Grenoble)		10.1107/S0021889807042379		WOS:000250895200004
Journal article		ESRF07DE1378	The Netherlands	de Oliveira U., Ocelík V., De Hosson J.T.M.	Microstresses and microstructure in thick cobalt-based laser deposited coatings	Surface & Coatings Technology	201	6363-6371	2007	ID11	ESRF (Grenoble)		10.1016/j.surfcoat.2006.12.013		WOS:000245065200026
Article from Conference in a Book		ESRF07DE1184	The Netherlands	De Oliveira U.O.B., Ocelík V., De Hosson J.T.M.	Microstrain determination in individual grains of laser deposited cladding layers	Advanced Materials Research	15-17	153-158	2007	ID11	ESRF (Grenoble)				
Article from Conference in a Journal		ESRF07DE1623	Germany/Spain	de Oteyza D.G., Barrena E., Sellner S., Ossó J.O., Dosch H.	Role of the substrate thickness for the structural properties of organic-organic heterostructures	Surface Science	601	4117-4121	2007	ID3	ESRF (Grenoble)	SI-1021	10.1016/j.susc.2007.04.180		WOS:000250414600096
Journal article		ESRF07DE1911	Germany/Spain	de Oteyza D.G., Krauss T.N., Barrena E., Sellner S., Dosch H., Ossó J.O.	Towards controlled bottom-up architectures in organic heterostructures	Applied Physics Letters	90	243104-1-243104-3	2007	ID10B	ESRF (Grenoble)		10.1063/1.2748211		WOS:000247305400087
Journal article		ESRF07DE1534	France (not ESRF)/Germany/Spain	De Santis M., Gauthier Y., Tolentino H.C.N., Bihlmayer G., Blügel S., Langlais V.	Structure and magnetic properties of Mn/Pt(110)-(1×2): A joint X-ray diffraction and theoretical study	Physical Review B	75	205432-1-205432-12	2007	BM32	ESRF (Grenoble)		10.1103/PhysRevB.75.205432		WOS:000246890900133
Journal article		ESRF07DE8068	Germany/Hungary/Japan/Russia	Deák L., Bottyán L., Nagy D.L., Spiering H., Khaidukov Y.N., Yoda Y.	Perturbative theory of grazing-incidence diffuse nuclear resonant scattering of synchrotron radiation	Physical Review B	76	224420-1-224420-13	2007	ID18	ESRF (Grenoble)/SPring-8 (Nishi Harima, Japan)		10.1103/PhysRevB.76.224420		WOS:000251986400058
Journal article		ESRF07DE1868	France (not ESRF)	Declerck N., Bouillaut L., Chaix D., Rugani N., Slamti L., Hoh F., Lereclus D., Arold S.T.	Structure of PlcR: Insights into virulence regulation and evolution of quorum sensing in Gram-positive bacteria	Proceedings of the National Academy of Sciences of the USA	104	18490-18495	2007	ID29	ESRF (Grenoble)/HASYLAB (Hambourg)		10.1073/pnas.0704501104		WOS:000251292500028
Journal article		ESRF07DE1369	France (not ESRF)	Delarue M., Duclert-Savatier N., Miclet E., Haouz A., Giganti D., Ouazzani J., Lopez P., Nilges M., Stoven V.	Three dimensional structure and implications for the catalytic mechanism of 6-phosphogluconolactonase from Trypanosoma brucei	Journal of Molecular Biology	366	868-881	2007	BM30A/ID14-2/ID29	ESRF (Grenoble)/SLS (PSI) (Villigen)		10.1016/j.jmb.2006.11.063		WOS:000244294700016
Journal article		ESRF07DE1319	Norway	Deledda S., Hauback B.C., Fjellvåg H.	H-sorption behaviour of mechanically activated Mg-Zn powders	Journal of Alloys and Compounds	446-447	173-177	2007	BM1A	ESRF (Grenoble)		10.1016/j.jallcom.2006.11.189		WOS:000250822900037
Journal article		ESRF07DE1418	France (not ESRF)	Delpierre P., Debarbieux F., Basolo S., Bérar J.F., Bonissent A., Boudet N., Breugnon P., Caillot B., Cassol Brunner F., Chantepie B., Clémens J.C., Dinkespiller B., Khouri R., Koudobine I., Mararazzo V., Meessen C., Menouni M., Morel C., Mouget C., Pangaud P., Peyrin F., Rougon G., Sappey-Marinier D., Valton S., Vigeolas E.	PIXSCAN: Pixel detector CT-scanner for small animal imaging	Nuclear Instruments and Methods in Physics Research A	571	425-428	2007	BM2	ESRF (Grenoble)		10.1016/j.nima.2006.10.126		WOS:000244599100103
Article from Conference in a Book		ESRF07DE1255	Belgium/France (not ESRF)/Germany	Denecke M.A., Janssens K., Brendebach B., De Nolf W., Falkenberg G., Rothe J., Simon R., Somogyi A., Vekemans B., Noseck U.	Confocal µ-XRF, µ-XAFS, and µ-XRD studies of sediment from a nuclear waste disposal natural analogue site and fractured granite following a radiotracer migration experiment	AIP Conference Proceedings	882	187-189	2007	ID22	ESRF (Grenoble)/HASYLAB (Hambourg)		10.1063/1.2644469		
Journal article		ESRF10DE9420	France (not ESRF)/Germany/Belgium	Denecke M.A., Somogyi A., Janssens K., Simon R., Dardenne K., Noseck U.	Microanalysis (micro-XRF, micro-XANES, and micro-XRD) of a tertiary sediment using microfocused synchrotron radiation	Microscopy and Microanalysis	13	165-172	2007	ID22	ESRF (Grenoble)		10.1017/S1431927607070316		WOS:000246814100004
Journal article		ESRF07DE1860	France (not ESRF)	Deniziak M., Sauter C., Becker H.D., Paulus C.A., Giegé R., Kern D.	Deinococcus glutaminyl-tRNA synthetase is a chimer between proteins from an ancient and the modern pathways of aminoacyl-tRNA formation	Nucleic Acids Research	35	1421-1431	2007	ID14-1	ESRF (Grenoble)		10.1093/nar/gkl1164		WOS:000246371200004
Journal article		ESRF07DE1263	UK	Denning R.G.	Electronic structure and bonding in actinyl ions and their analogs	Journal of Physical Chemistry A	111	4125-4143	2007		ESRF (Grenoble)		10.1021/jp071061n		WOS:000246569300003
Journal article		ESRF07DE1299	Japan/Norway/Sweden/Ukraine	Denys R.V., Riabov B., Yartys V.A., Delaplane R.G., Sato M.	Hydrogen storage properties and structure of La1-xMgx(Ni1-yMny)3 intermetallics and their hydrides	Journal of Alloys and Compounds	446-447	166-172	2007	BM1B	ESRF (Grenoble)		10.1016/j.jallcom.2006.12.137		WOS:000250822900036
Journal article		ESRF07DE1635	Japan/Norway/Sweden/Ukraine	Denys R.V., Yartys V.A., Sato M., Riabov A.B., Delaplane R.G.	Crystal chemistry and thermodynamic properties of anisotropic Ce2Ni7H4.7 hydride	Journal of Solid State Chemistry	180	2566-2576	2007	BM1B	ESRF (Grenoble)		10.1016/j.jssc.2007.07.002		WOS:000249591300021
Journal article		ESRF07DE1733	Italy/USA	Derewenda U., Tarricone C., Chan Choi W., Cooper D.R., Lukasik S., Perrina F., Tripathy A., Kim M.H., Cafiso D.S., Musacchio A., Derewenda Z.S.	The structure of the coiled-coil domain of Ndel1 and the basis of its interaction with Lis1, the causal protein of Miller-Dieker lissencephaly	Structure	15	1467-1481	2007	ID14-1/ID23-1/ID29	ESRF (Grenoble)		10.1016/j.str.2007.09.015		WOS:000251023400018
Journal article		ESRF07DE1277	France (not ESRF)	Deschamps A., Laé L., Guyot P.	In situ small-angle scattering study of the precipitation kinetics in an Al-Zr-Sc alloy	Acta Materialia	55	2775-2783	2007	BM2	ESRF (Grenoble)		10.1016/j.actamat.2006.12.015		WOS:000246460500021
Journal article		ESRF07DE1957	France (not ESRF)	Deschanels X., Peuget S., Cachia J.N., Charpentier T.	Plutonium solubility and self-irradiation effects in borosilicate glass	Progress in Nuclear Energy	49	623-634	2007		ESRF (Grenoble)/LURE (Orsay)		10.1016/j.pnucene.2007.05.001		WOS:000252419200009
Journal article		ESRF07DE1225	France (not ESRF)/Switzerland	Despois J.F., Marmottant A., Salvo L., Mortensen A.	Influence of the infiltration pressure on the structure and properties of replicated aluminium foams	Materials Science and Engineering A	462	68-75	2007	ID19	ESRF (Grenoble)		10.1016/j.msea.2006.03.157		WOS:000247038300010
Journal article		ESRF08DE1631	France (not ESRF)	Devillers T., Jamet M., Barski A., Poydenot V., Bayle-Guillemaud P., Bellet-Amalric E., Cherifi S., Cibert J.	Structure and magnetism of self-organized Ge1-xMnx  nanocolumns on Ge(001)	Physical Review B	76	205306-1-205306-12	2007	BM32	ESRF (Grenoble)		10.1103/PhysRevB.76.205306		WOS:000251326900052
Journal article		ESRF07DE1959	France (not ESRF)	Dewaele A., Loubeyre P.	Pressurizing conditions in helium-pressure-transmitting medium	High Pressure Research	27	419-429	2007	ID27/ID30	ESRF (Grenoble)	HS-2858	10.1080/08957950701659627		WOS:000252593100005
Journal article		ESRF07DI1558	Italy	Di Matteo A., Gianni S., Schininà M.E., Giorgi A., Altieri F., Calosci N., Brunori M., Travaglini-Allocatelli C.	A strategic protein in cytochrome c maturation: Three-dimensional structure of CcmH and binding to apocytochrome c	Journal of Biological Chemistry	282	27012-27019	2007	ID14-4/ID29	ESRF (Grenoble)	mx-608 ; 18568	10.1074/jbc.M702702200		WOS:000249304900042
Journal article		ESRF07DI1950	France (not ESRF)/Italy/USA	Di Matteo S., Norman M.R.	X-ray dichroism and the pseudogap phase of cuprates	Physical Review B	76	014510-1-014510-7	2007	ID20_RXD	ESRF (Grenoble)		10.1103/PhysRevB.76.014510		WOS:000248487900108
Article from Conference in a Journal		ESRF07DI1222	Switzerland	Diaz A., van der Veen J.F.	Theory of X-ray scattering from a complex fluid confined by a nanocavity array	Thin Solid Films	515	5645-5653	2007	ID2	ESRF (Grenoble)/SLS (PSI) (Villigen)		10.1016/j.tsf.2006.12.117		WOS:000246548300025
Article from Conference in a Book		ESRF07DI1256	UK	Díaz-Moreno S., Bowron D.T., Evans J.	Time-resolved X-ray absorption spectroscopy data for the study of chemical reaction intermediate states	AIP Conference Proceedings	882	849-851	2007	BM29/ID24	ESRF (Grenoble)		10.1063/1.2644682		
Journal article		ESRF08DI1192	Germany	Diederich T., Couet S., Röhlsberger R.	Noncollinear coupling of iron layers through native iron oxide spacers	Physical Review B	76	054401-1-054401-5	2007	ID18	ESRF (Grenoble)	HE-2156	10.1103/PhysRevB.76.054401		WOS:000249155100072
Journal article		ESRF07DI1506	France (not ESRF)/Italy	Dimasi N., Flot D., Dupeux F., Márquez J.A.	Expression, crystallization and X-ray data collection from microcrystals of the extracellular domain of the human inhibitory receptor expressed on myeloid cells IREM-1	Acta Crystallographica F	63	204-208	2007	ID23-2	ESRF (Grenoble)		10.1107/S1744309107004903		WOS:000244520800013
Journal article		ESRF07DI1007	Italy	Dinardo M.E., Piazzalunga A., Braicovich L., Bisogni V., Dallera C., Giarda K., Marcon M., Tagliaferri A., Ghiringhelli G.	Gaining efficiency and resolution in soft X-ray emission spectrometers thanks to directly illuminated CCD detectors	Nuclear Instruments and Methods in Physics Research A	570	176-181	2007	ID8	ESRF (Grenoble)		10.1016/j.nima.2006.10.024		WOS:000243841600022
Journal article		ESRF07DI1380	Israel	Dines M., Sendersky E., Schwarz R., Adir N.	Crystallization of sparingly soluble stress-related proteins from cyanobacteria by controlled urea solublization	Journal of Structural Biology	158	116-121	2007	ID14-1/ID29	ESRF (Grenoble)		10.1016/j.jsb.2006.10.021		WOS:000245533500011
